DOY,time,temperature,humidity,pressure,windspeed,cloudCoverTotal,attenuation
218.0,12.0,22.2,61.0,1012.0,5.7,1256.0,0.696656050955
218.0,13.0,22.8,61.0,1012.0,5.7,1256.0,0.539012738854
218.0,14.0,22.2,66.0,1012.0,7.2,1184.0,0.663851351351
218.0,15.0,22.2,61.0,1011.0,8.2,1046.0,0.679732313576
218.0,16.0,21.7,61.0,1011.0,8.2,851.0,0.618096357227
218.0,17.0,20.6,68.0,1010.0,8.2,613.0,0.58075040783
218.0,18.0,20.0,70.0,1010.0,5.2,348.0,0.554597701149
218.0,19.0,19.4,73.0,1010.0,4.6,83.0,0.204819277108
219.0,6.0,17.8,80.0,1013.0,1.5,86.0,0.244186046512
219.0,7.0,18.9,75.0,1013.0,1.5,352.0,0.505681818182
219.0,8.0,20.0,70.0,1014.0,0.0,616.0,0.592532467532
219.0,9.0,20.6,68.0,1014.0,3.6,854.0,0.670960187354
219.0,10.0,20.6,68.0,1014.0,4.1,1048.0,0.705152671756
219.0,11.0,21.7,63.0,1014.0,5.2,1184.0,0.728040540541
219.0,12.0,22.2,61.0,1014.0,5.7,1255.0,0.74422310757
219.0,13.0,22.2,61.0,1013.0,5.7,1254.0,0.751196172249
219.0,14.0,22.2,61.0,1013.0,6.7,1182.0,0.757191201354
219.0,15.0,21.7,66.0,1013.0,7.2,1044.0,0.751915708812
219.0,16.0,21.1,68.0,1012.0,7.2,848.0,0.731132075472
219.0,17.0,20.6,70.0,1012.0,7.2,610.0,0.681967213115
219.0,18.0,20.0,68.0,1012.0,6.2,344.0,0.531976744186
219.0,19.0,19.4,70.0,1012.0,3.6,80.0,0.1875
220.0,6.0,17.8,80.0,1013.0,1.5,84.0,0.214285714286
220.0,7.0,18.9,75.0,1014.0,0.0,349.0,0.518624641834
220.0,8.0,20.0,70.0,1014.0,2.6,614.0,0.600977198697
220.0,9.0,21.0,64.0,1014.0,2.1,852.0,0.634976525822
220.0,10.0,21.7,66.0,1014.0,5.2,1046.0,0.679732313576
220.0,11.0,22.2,64.0,1014.0,4.1,1183.0,0.737954353339
220.0,12.0,22.8,59.0,1013.0,5.7,1253.0,0.745411013567
220.0,13.0,22.2,61.0,1013.0,6.2,1252.0,0.747603833866
220.0,14.0,22.2,59.0,1013.0,6.2,1180.0,0.759322033898
220.0,15.0,21.7,63.0,1012.0,6.2,1041.0,0.748318924111
220.0,16.0,21.7,66.0,1012.0,6.7,846.0,0.734042553191
220.0,17.0,20.6,68.0,1011.0,7.7,606.0,0.688118811881
220.0,18.0,20.0,70.0,1011.0,5.7,340.0,0.547058823529
220.0,19.0,19.4,73.0,1011.0,4.6,77.0,0.181818181818
221.0,6.0,17.8,78.0,1010.0,1.5,81.0,0.20987654321
221.0,7.0,18.9,75.0,1010.0,2.1,346.0,0.543352601156
221.0,8.0,20.0,70.0,1010.0,1.5,612.0,0.65522875817
221.0,9.0,21.7,61.0,1010.0,2.1,850.0,0.716470588235
221.0,10.0,21.7,66.0,1009.0,4.1,1044.0,0.739463601533
221.0,11.0,22.2,64.0,1009.0,4.6,1181.0,0.754445385267
221.0,12.0,22.2,64.0,1009.0,5.7,1252.0,0.760383386581
221.0,13.0,21.7,68.0,1009.0,6.2,1250.0,0.764
221.0,14.0,21.7,66.0,1008.0,5.2,1178.0,0.760611205433
221.0,15.0,21.7,68.0,1007.0,6.2,1039.0,0.749759384023
221.0,16.0,21.7,68.0,1007.0,6.7,843.0,0.729537366548
221.0,17.0,20.6,70.0,1007.0,6.2,603.0,0.638474295191
221.0,18.0,19.4,79.0,1007.0,5.7,337.0,0.560830860534
221.0,19.0,18.9,75.0,1007.0,5.2,74.0,0.175675675676
222.0,6.0,20.0,63.0,1009.0,2.1,79.0,0.0506329113924
222.0,7.0,19.4,66.0,1010.0,2.1,344.0,0.337209302326
222.0,8.0,20.0,63.0,1010.0,4.1,610.0,0.440983606557
222.0,9.0,21.1,59.0,1010.0,3.6,848.0,0.521226415094
222.0,10.0,21.1,68.0,1011.0,3.1,1043.0,0.739213806328
222.0,11.0,21.7,63.0,1010.0,4.1,1180.0,0.755084745763
222.0,12.0,22.2,59.0,1010.0,6.2,1250.0,0.7616
222.0,13.0,22.2,61.0,1010.0,6.7,1249.0,0.759807846277
222.0,14.0,21.7,66.0,1010.0,7.2,1176.0,0.756802721088
222.0,15.0,21.1,71.0,1010.0,6.7,1036.0,0.752895752896
222.0,16.0,20.6,73.0,1010.0,7.2,840.0,0.732142857143
222.0,17.0,20.6,70.0,1010.0,6.7,600.0,0.7
222.0,18.0,20.0,70.0,1010.0,7.2,333.0,0.657657657658
222.0,19.0,19.4,76.0,1010.0,4.6,70.0,0.2
223.0,6.0,18.3,78.0,1013.0,0.0,77.0,0.194805194805
223.0,7.0,19.4,73.0,1013.0,1.5,341.0,0.293255131965
223.0,8.0,20.6,68.0,1014.0,2.1,607.0,0.364085667216
223.0,9.0,20.0,73.0,1014.0,4.6,846.0,0.343971631206
223.0,10.0,20.6,70.0,1014.0,3.6,1041.0,0.677233429395
223.0,11.0,21.7,66.0,1014.0,4.6,1178.0,0.726655348048
223.0,12.0,21.7,66.0,1013.0,4.6,1248.0,0.734775641026
223.0,13.0,21.7,63.0,1013.0,5.7,1247.0,0.740978348035
223.0,14.0,21.7,63.0,1013.0,6.2,1174.0,0.747018739353
223.0,15.0,21.7,68.0,1012.0,7.2,1034.0,0.747582205029
223.0,16.0,21.1,68.0,1012.0,6.7,837.0,0.727598566308
223.0,17.0,21.1,71.0,1012.0,7.2,596.0,0.706375838926
223.0,18.0,21.1,66.0,1012.0,5.2,328.0,0.67987804878
223.0,19.0,20.0,70.0,1012.0,3.6,67.0,0.179104477612
224.0,6.0,18.9,78.0,1013.0,1.5,74.0,0.216216216216
224.0,7.0,20.0,73.0,1013.0,0.0,338.0,0.559171597633
224.0,8.0,21.7,66.0,1013.0,0.0,605.0,0.661157024793
224.0,9.0,22.8,66.0,1013.0,2.1,844.0,0.714454976303
224.0,10.0,23.3,64.0,1013.0,3.6,1039.0,0.737247353224
224.0,11.0,23.3,64.0,1013.0,4.6,1176.0,0.752551020408
224.0,12.0,22.8,66.0,1012.0,6.7,1247.0,0.759422614274
224.0,13.0,22.8,68.0,1012.0,7.2,1245.0,0.762248995984
224.0,14.0,22.8,68.0,1012.0,6.7,1171.0,0.760034158839
224.0,15.0,22.8,68.0,1011.0,7.2,1031.0,0.750727449079
224.0,16.0,22.8,61.0,1010.0,6.7,833.0,0.72268907563
224.0,17.0,21.7,68.0,1010.0,5.7,592.0,0.670608108108
224.0,18.0,21.1,71.0,1010.0,6.2,324.0,0.657407407407
224.0,19.0,20.6,73.0,1010.0,4.1,64.0,0.171875
225.0,6.0,19.4,81.0,1011.0,0.0,72.0,0.180555555556
225.0,7.0,20.6,78.0,1011.0,1.5,336.0,0.559523809524
225.0,8.0,22.2,71.0,1011.0,1.5,603.0,0.655058043118
225.0,9.0,23.9,62.0,1011.0,2.1,842.0,0.714964370546
225.0,10.0,23.3,71.0,1011.0,4.6,1038.0,0.694605009634
225.0,11.0,24.4,64.0,1011.0,5.2,1175.0,0.753191489362
225.0,12.0,23.3,69.0,1011.0,5.7,1245.0,0.760642570281
225.0,13.0,23.3,66.0,1011.0,6.7,1243.0,0.758648431215
225.0,14.0,22.8,71.0,1010.0,6.7,1169.0,0.712574850299
225.0,15.0,22.8,71.0,1009.0,5.7,1028.0,0.747081712062
225.0,16.0,22.2,73.0,1008.0,5.2,830.0,0.736144578313
225.0,17.0,22.2,68.0,1008.0,5.2,588.0,0.707482993197
225.0,18.0,21.1,68.0,1008.0,6.2,320.0,0.453125
225.0,19.0,20.6,73.0,1008.0,2.6,61.0,0.0983606557377
226.0,6.0,19.4,81.0,1009.0,0.0,70.0,0.0857142857143
226.0,7.0,19.4,81.0,1010.0,2.6,333.0,0.144144144144
226.0,8.0,20.0,81.0,1010.0,2.1,601.0,0.171381031614
226.0,9.0,20.6,78.0,1010.0,0.0,840.0,0.339285714286
226.0,10.0,21.7,73.0,1010.0,3.1,1036.0,0.488416988417
226.0,11.0,23.3,66.0,1010.0,2.1,1173.0,0.739130434783
226.0,12.0,22.8,71.0,1009.0,5.2,1243.0,0.752212389381
226.0,13.0,22.8,68.0,1009.0,5.7,1241.0,0.75503626108
226.0,14.0,22.2,71.0,1009.0,5.7,1167.0,0.758354755784
226.0,15.0,21.7,73.0,1008.0,5.2,1025.0,0.749268292683
226.0,16.0,21.1,76.0,1008.0,5.2,827.0,0.730350665054
226.0,17.0,20.0,81.0,1008.0,5.2,585.0,0.348717948718
226.0,18.0,19.4,84.0,1008.0,5.2,315.0,0.330158730159
226.0,19.0,18.9,84.0,1008.0,4.1,58.0,0.0689655172414
227.0,6.0,18.9,81.0,1010.0,2.1,68.0,0.0441176470588
227.0,7.0,19.4,79.0,1011.0,0.0,330.0,0.154545454545
227.0,8.0,20.6,75.0,1011.0,0.0,598.0,0.219063545151
227.0,9.0,20.6,75.0,1011.0,2.6,838.0,0.551312649165
227.0,10.0,21.1,73.0,1012.0,3.6,1034.0,0.676015473888
227.0,11.0,21.7,70.0,1012.0,3.1,1171.0,0.755764304014
227.0,12.0,21.7,68.0,1012.0,4.6,1241.0,0.758259468171
227.0,13.0,22.2,68.0,1011.0,6.2,1239.0,0.761904761905
227.0,14.0,21.7,73.0,1011.0,6.2,1164.0,0.760309278351
227.0,15.0,21.7,70.0,1011.0,7.7,1022.0,0.745596868885
227.0,16.0,21.1,73.0,1011.0,6.2,823.0,0.735115431349
227.0,17.0,20.0,78.0,1011.0,6.7,581.0,0.707401032702
227.0,18.0,19.4,79.0,1011.0,5.2,311.0,0.681672025723
227.0,19.0,18.9,78.0,1011.0,4.1,55.0,0.127272727273
228.0,6.0,17.8,84.0,1013.0,2.1,66.0,0.181818181818
228.0,7.0,19.4,79.0,1013.0,2.6,328.0,0.55487804878
228.0,8.0,20.0,81.0,1013.0,3.6,596.0,0.659395973154
228.0,9.0,21.1,73.0,1014.0,3.1,836.0,0.712918660287
228.0,10.0,22.2,66.0,1014.0,4.6,1032.0,0.735465116279
228.0,11.0,22.8,59.0,1014.0,4.1,1169.0,0.751924721985
228.0,12.0,22.2,64.0,1014.0,6.2,1239.0,0.759483454399
228.0,13.0,22.2,57.0,1014.0,7.2,1236.0,0.703883495146
228.0,14.0,22.2,61.0,1014.0,7.7,1161.0,0.757105943152
228.0,15.0,22.2,59.0,1013.0,7.2,1019.0,0.715407262022
228.0,16.0,22.2,59.0,1013.0,6.2,820.0,0.712195121951
228.0,17.0,21.1,66.0,1013.0,6.2,576.0,0.611111111111
228.0,18.0,20.6,68.0,1013.0,5.7,306.0,0.607843137255
228.0,19.0,19.4,70.0,1013.0,5.7,52.0,0.0961538461538
229.0,6.0,18.9,84.0,1014.0,0.0,64.0,0.140625
229.0,7.0,20.6,75.0,1014.0,3.1,325.0,0.412307692308
229.0,8.0,20.0,78.0,1014.0,3.1,594.0,0.661616161616
229.0,9.0,20.6,70.0,1014.0,4.1,834.0,0.627098321343
229.0,10.0,21.1,71.0,1014.0,3.6,1030.0,0.736893203883
229.0,11.0,21.7,66.0,1014.0,5.7,1168.0,0.688356164384
229.0,12.0,20.6,73.0,1013.0,5.7,1237.0,0.760711398545
229.0,13.0,22.2,57.0,1012.0,9.3,1234.0,0.695299837925
229.0,14.0,21.7,63.0,1012.0,7.7,1159.0,0.758412424504
229.0,15.0,21.1,61.0,1012.0,8.2,1016.0,0.744094488189
229.0,16.0,21.1,63.0,1011.0,7.2,816.0,0.725490196078
229.0,17.0,20.6,63.0,1010.0,6.7,572.0,0.694055944056
229.0,18.0,20.6,65.0,1010.0,4.1,302.0,0.579470198675
229.0,19.0,19.4,73.0,1010.0,5.2,49.0,0.0816326530612
230.0,6.0,18.3,84.0,1011.0,1.5,62.0,0.129032258065
230.0,7.0,20.0,78.0,1011.0,0.0,322.0,0.459627329193
230.0,8.0,20.6,78.0,1011.0,2.1,591.0,0.648054145516
230.0,9.0,21.1,73.0,1011.0,3.6,832.0,0.685096153846
230.0,10.0,20.6,73.0,1012.0,4.1,1028.0,0.669260700389
230.0,11.0,21.1,71.0,1012.0,5.2,1166.0,0.7487135506
230.0,12.0,22.2,59.0,1011.0,5.2,1235.0,0.757085020243
230.0,13.0,22.2,59.0,1011.0,6.2,1232.0,0.761363636364
230.0,14.0,21.7,59.0,1010.0,6.2,1156.0,0.755190311419
230.0,15.0,21.7,59.0,1009.0,5.7,1013.0,0.747285291214
230.0,16.0,22.2,55.0,1008.0,6.2,812.0,0.703201970443
230.0,17.0,21.7,57.0,1008.0,7.7,568.0,0.640845070423
230.0,18.0,20.6,63.0,1008.0,6.2,297.0,0.552188552189
230.0,19.0,19.4,70.0,1008.0,5.2,46.0,0.0652173913043
231.0,6.0,17.8,87.0,1009.0,2.1,60.0,0.133333333333
231.0,7.0,18.9,81.0,1010.0,2.1,320.0,0.503125
231.0,8.0,20.0,76.0,1009.0,0.0,589.0,0.624787775891
231.0,9.0,21.7,70.0,1009.0,4.1,830.0,0.679518072289
231.0,10.0,20.6,73.0,1010.0,4.1,1026.0,0.718323586745
231.0,11.0,21.7,70.0,1010.0,5.2,1164.0,0.75
231.0,12.0,21.1,71.0,1010.0,4.6,1233.0,0.758313057583
231.0,13.0,21.7,68.0,1009.0,5.7,1229.0,0.763222131814
231.0,14.0,22.2,66.0,1008.0,5.2,1153.0,0.751951431049
231.0,15.0,21.7,68.0,1008.0,5.2,1010.0,0.709900990099
231.0,16.0,21.1,73.0,1007.0,5.7,809.0,0.707045735476
231.0,17.0,21.1,68.0,1007.0,6.2,564.0,0.695035460993
231.0,18.0,19.4,79.0,1007.0,4.6,292.0,0.691780821918
231.0,19.0,18.9,84.0,1008.0,3.6,43.0,0.0697674418605
232.0,6.0,17.2,90.0,1011.0,1.5,58.0,0.0862068965517
232.0,7.0,17.2,87.0,1011.0,2.6,317.0,0.302839116719
232.0,8.0,17.8,87.0,1011.0,1.5,587.0,0.364565587734
232.0,9.0,20.6,73.0,1011.0,2.6,828.0,0.287439613527
232.0,10.0,19.4,79.0,1011.0,4.1,1024.0,0.40234375
232.0,11.0,19.4,79.0,1011.0,4.6,1162.0,0.439759036145
232.0,12.0,20.0,76.0,1011.0,5.2,1231.0,0.474411047929
232.0,13.0,20.0,76.0,1011.0,6.7,1227.0,0.624286878566
232.0,14.0,20.6,75.0,1010.0,6.2,1150.0,0.62
232.0,15.0,19.4,79.0,1010.0,6.2,1006.0,0.585487077535
232.0,16.0,18.9,78.0,1009.0,5.2,805.0,0.411180124224
232.0,17.0,17.2,87.0,1009.0,5.2,559.0,0.345259391771
232.0,18.0,17.2,90.0,1009.0,4.1,287.0,0.362369337979
232.0,19.0,17.2,87.0,1010.0,2.6,40.0,0.025
233.0,6.0,17.2,90.0,1010.0,0.0,56.0,0.0357142857143
233.0,7.0,18.3,84.0,1010.0,0.0,314.0,0.191082802548
233.0,8.0,19.4,79.0,1010.0,0.0,584.0,0.246575342466
233.0,9.0,20.6,73.0,1010.0,2.1,826.0,0.406779661017
233.0,10.0,20.0,78.0,1010.0,4.6,1022.0,0.495107632094
233.0,11.0,20.0,76.0,1010.0,4.6,1160.0,0.465517241379
233.0,12.0,20.6,73.0,1009.0,4.6,1229.0,0.519121236778
233.0,13.0,20.6,73.0,1009.0,5.2,1224.0,0.676470588235
233.0,14.0,21.1,73.0,1008.0,5.2,1147.0,0.644289450741
233.0,15.0,21.7,70.0,1007.0,6.2,1003.0,0.615154536391
233.0,16.0,18.9,81.0,1007.0,6.7,801.0,0.404494382022
233.0,17.0,18.3,84.0,1006.0,6.2,555.0,0.522522522523
233.0,18.0,17.8,87.0,1006.0,4.1,282.0,0.446808510638
233.0,19.0,17.2,90.0,1006.0,3.1,37.0,0.027027027027
234.0,6.0,18.3,90.0,1007.0,1.5,54.0,0.037037037037
234.0,7.0,19.4,84.0,1007.0,2.6,311.0,0.215434083601
234.0,8.0,19.4,84.0,1007.0,0.0,582.0,0.27147766323
234.0,9.0,21.7,76.0,1007.0,0.0,824.0,0.546116504854
234.0,10.0,22.8,71.0,1007.0,3.6,1020.0,0.636274509804
234.0,11.0,21.7,73.0,1007.0,4.6,1158.0,0.73920552677
234.0,12.0,21.7,73.0,1007.0,4.1,1226.0,0.758564437194
234.0,13.0,22.2,71.0,1007.0,4.1,1222.0,0.758592471358
234.0,14.0,22.2,71.0,1006.0,5.2,1144.0,0.759615384615
234.0,15.0,21.7,73.0,1006.0,3.6,999.0,0.746746746747
234.0,16.0,21.7,70.0,1006.0,5.2,797.0,0.731493099122
234.0,17.0,21.1,73.0,1006.0,4.6,550.0,0.690909090909
234.0,18.0,20.0,81.0,1006.0,4.1,277.0,0.671480144404
235.0,6.0,17.2,90.0,1008.0,0.0,52.0,0.0769230769231
235.0,7.0,17.2,90.0,1008.0,2.1,309.0,0.239482200647
235.0,8.0,18.3,84.0,1008.0,3.6,580.0,0.384482758621
235.0,9.0,18.9,81.0,1008.0,3.6,822.0,0.452554744526
235.0,10.0,19.4,79.0,1008.0,4.6,1018.0,0.42141453831
235.0,11.0,19.0,83.0,1008.0,5.7,1155.0,0.721212121212
235.0,12.0,20.0,78.0,1008.0,6.2,1224.0,0.730392156863
235.0,13.0,21.1,73.0,1007.0,6.7,1219.0,0.760459392945
235.0,14.0,21.1,71.0,1007.0,6.2,1141.0,0.756354075372
235.0,15.0,20.6,75.0,1006.0,5.2,996.0,0.74297188755
235.0,16.0,21.1,73.0,1005.0,6.7,792.0,0.728535353535
235.0,17.0,20.6,75.0,1006.0,6.2,545.0,0.702752293578
235.0,18.0,19.4,81.0,1006.0,6.2,272.0,0.709558823529
236.0,6.0,18.3,87.0,1007.0,1.5,50.0,0.08
236.0,7.0,18.9,87.0,1007.0,3.6,306.0,0.307189542484
236.0,8.0,18.9,87.0,1007.0,3.6,577.0,0.384748700173
236.0,9.0,18.3,87.0,1008.0,3.6,819.0,0.617826617827
236.0,10.0,19.4,79.0,1008.0,3.1,1016.0,0.687007874016
236.0,11.0,20.6,70.0,1007.0,4.6,1153.0,0.751951431049
236.0,12.0,21.7,68.0,1007.0,5.7,1222.0,0.756137479542
236.0,13.0,21.1,71.0,1007.0,6.2,1216.0,0.762335526316
236.0,14.0,21.7,68.0,1007.0,8.8,1138.0,0.75834797891
236.0,15.0,21.1,71.0,1006.0,5.7,992.0,0.746975806452
236.0,16.0,21.1,71.0,1005.0,6.2,788.0,0.723350253807
236.0,17.0,21.7,66.0,1005.0,5.2,540.0,0.662962962963
236.0,18.0,21.1,68.0,1005.0,5.2,266.0,0.454887218045
237.0,6.0,19.4,87.0,1006.0,1.5,48.0,0.0833333333333
237.0,7.0,20.6,84.0,1006.0,1.5,303.0,0.481848184818
237.0,8.0,22.2,76.0,1006.0,3.6,575.0,0.64347826087
237.0,9.0,23.3,69.0,1006.0,3.6,817.0,0.707466340269
237.0,10.0,22.8,66.0,1006.0,4.1,1014.0,0.677514792899
237.0,11.0,22.8,66.0,1006.0,5.2,1151.0,0.733275412685
237.0,12.0,22.8,64.0,1005.0,5.7,1219.0,0.757998359311
237.0,13.0,23.3,57.0,1005.0,6.2,1214.0,0.758649093904
237.0,14.0,22.8,66.0,1005.0,6.2,1135.0,0.715418502203
237.0,15.0,23.3,64.0,1004.0,6.2,988.0,0.743927125506
237.0,16.0,22.2,68.0,1004.0,5.7,784.0,0.605867346939
237.0,17.0,21.1,66.0,1003.0,7.2,535.0,0.689719626168
237.0,18.0,20.6,73.0,1003.0,5.2,261.0,0.64367816092
238.0,6.0,19.4,84.0,1004.0,0.0,46.0,0.0434782608696
238.0,7.0,20.6,78.0,1005.0,2.6,300.0,0.483333333333
238.0,8.0,22.2,71.0,1005.0,2.1,572.0,0.41958041958
238.0,9.0,22.2,73.0,1005.0,4.1,815.0,0.40490797546
238.0,10.0,25.6,56.0,1005.0,2.1,1012.0,0.461462450593
238.0,11.0,24.4,60.0,1006.0,6.7,1149.0,0.564838990426
238.0,12.0,23.3,62.0,1005.0,3.6,1216.0,0.602796052632
238.0,13.0,24.4,58.0,1005.0,5.7,1211.0,0.705202312139
238.0,14.0,23.3,60.0,1004.0,5.2,1132.0,0.518551236749
238.0,15.0,23.3,62.0,1003.0,6.2,984.0,0.664634146341
238.0,16.0,22.2,71.0,1003.0,5.2,779.0,0.572528883184
238.0,17.0,21.1,78.0,1003.0,4.6,530.0,0.632075471698
238.0,18.0,23.3,64.0,1003.0,2.6,255.0,0.603921568627
239.0,6.0,20.0,84.0,1007.0,2.1,45.0,0.0444444444444
239.0,7.0,20.6,84.0,1007.0,3.1,297.0,0.474747474747
239.0,8.0,21.1,81.0,1007.0,3.1,570.0,0.49298245614
239.0,9.0,20.6,81.0,1008.0,4.1,813.0,0.665436654367
239.0,10.0,21.7,76.0,1008.0,3.6,1009.0,0.712586719524
239.0,11.0,21.7,73.0,1008.0,5.2,1146.0,0.731239092496
239.0,12.0,21.7,73.0,1008.0,5.2,1214.0,0.74629324547
239.0,13.0,22.8,66.0,1007.0,5.2,1208.0,0.758278145695
239.0,14.0,22.2,71.0,1007.0,5.7,1128.0,0.754432624113
239.0,15.0,21.7,70.0,1006.0,6.7,980.0,0.74387755102
239.0,16.0,21.1,71.0,1006.0,7.7,775.0,0.721290322581
239.0,17.0,20.6,75.0,1005.0,6.2,525.0,0.695238095238
239.0,18.0,20.0,76.0,1005.0,5.7,250.0,0.744
240.0,6.0,17.8,90.0,1008.0,1.5,43.0,0.046511627907
240.0,7.0,17.8,93.0,1009.0,2.1,295.0,0.28813559322
240.0,8.0,18.3,90.0,1009.0,2.1,567.0,0.380952380952
240.0,9.0,20.6,78.0,1009.0,3.1,810.0,0.401234567901
240.0,10.0,20.0,81.0,1009.0,5.2,1007.0,0.398212512413
240.0,11.0,20.0,78.0,1010.0,4.1,1144.0,0.416958041958
240.0,12.0,19.0,78.0,1009.0,5.7,1211.0,0.320396366639
240.0,13.0,20.0,78.0,1009.0,4.6,1205.0,0.400829875519
240.0,14.0,20.0,76.0,1008.0,4.6,1125.0,0.682666666667
240.0,15.0,20.6,70.0,1007.0,5.7,976.0,0.740778688525
240.0,16.0,20.6,70.0,1006.0,5.7,770.0,0.727272727273
240.0,17.0,21.1,63.0,1006.0,6.2,520.0,0.688461538462
240.0,18.0,20.6,70.0,1006.0,6.2,244.0,0.704918032787
241.0,6.0,17.8,87.0,1008.0,1.5,41.0,0.0487804878049
241.0,7.0,18.3,87.0,1008.0,2.1,292.0,0.52397260274
241.0,8.0,19.4,81.0,1009.0,1.5,565.0,0.610619469027
241.0,9.0,21.1,73.0,1009.0,2.6,808.0,0.491336633663
241.0,10.0,21.1,71.0,1009.0,4.1,1005.0,0.70447761194
241.0,11.0,21.7,70.0,1009.0,4.1,1141.0,0.73444347064
241.0,12.0,21.1,71.0,1008.0,5.2,1209.0,0.685690653433
241.0,13.0,21.7,70.0,1008.0,5.2,1202.0,0.695507487521
241.0,14.0,21.1,73.0,1008.0,5.2,1121.0,0.662801070473
241.0,15.0,21.0,73.0,1007.0,6.7,972.0,0.484567901235
241.0,16.0,19.4,81.0,1007.0,5.7,766.0,0.332898172324
241.0,17.0,18.9,81.0,1007.0,5.7,515.0,0.359223300971
241.0,18.0,17.8,87.0,1007.0,5.2,239.0,0.435146443515
242.0,6.0,18.9,81.0,1010.0,0.0,40.0,0.025
242.0,7.0,19.4,79.0,1010.0,2.6,289.0,0.373702422145
242.0,8.0,20.6,73.0,1010.0,0.0,562.0,0.375444839858
242.0,9.0,20.0,78.0,1010.0,4.6,806.0,0.600496277916
242.0,10.0,21.1,73.0,1010.0,5.2,1002.0,0.728542914172
242.0,11.0,21.7,68.0,1010.0,4.1,1139.0,0.75153643547
242.0,12.0,21.7,70.0,1010.0,5.2,1206.0,0.757048092869
242.0,13.0,21.7,70.0,1010.0,5.2,1198.0,0.75959933222
242.0,14.0,21.7,70.0,1009.0,6.2,1117.0,0.752014324082
242.0,15.0,21.1,73.0,1008.0,6.2,968.0,0.74173553719
242.0,16.0,20.6,75.0,1008.0,4.6,761.0,0.691195795007
242.0,17.0,20.0,78.0,1008.0,4.1,510.0,0.566666666667
242.0,18.0,19.4,81.0,1008.0,3.6,233.0,0.596566523605
243.0,6.0,18.9,78.0,1009.0,3.1,38.0,0.0263157894737
243.0,7.0,18.9,78.0,1010.0,3.1,286.0,0.433566433566
243.0,8.0,20.0,73.0,1009.0,2.1,559.0,0.574239713775
243.0,9.0,21.7,66.0,1009.0,3.1,803.0,0.6600249066
243.0,10.0,23.9,57.0,1009.0,1.5,1000.0,0.735
243.0,11.0,22.8,66.0,1009.0,4.6,1136.0,0.74823943662
243.0,12.0,22.2,68.0,1009.0,6.2,1203.0,0.75893599335
243.0,13.0,22.2,68.0,1009.0,6.7,1195.0,0.757322175732
243.0,14.0,22.2,68.0,1008.0,5.2,1114.0,0.754937163375
243.0,15.0,21.7,73.0,1007.0,5.7,964.0,0.745850622407
243.0,16.0,21.7,73.0,1007.0,5.7,756.0,0.72619047619
243.0,17.0,21.1,76.0,1007.0,5.2,504.0,0.688492063492
243.0,18.0,20.6,78.0,1006.0,4.1,227.0,0.656387665198
244.0,6.0,18.3,90.0,1010.0,2.1,36.0,0.277777777778
244.0,7.0,19.4,87.0,1010.0,2.1,282.0,0.205673758865
244.0,8.0,20.0,84.0,1011.0,2.6,556.0,0.23381294964
244.0,9.0,20.6,81.0,1011.0,2.6,800.0,0.3075
244.0,10.0,21.7,76.0,1011.0,1.0,997.0,0.418254764293
244.0,11.0,23.3,71.0,1011.0,1.5,1133.0,0.71226831421
244.0,12.0,24.4,66.0,1011.0,5.2,1199.0,0.650542118432
244.0,13.0,23.9,66.0,1011.0,4.6,1191.0,0.760705289673
244.0,14.0,23.3,66.0,1010.0,6.2,1108.0,0.754512635379
244.0,15.0,22.8,69.0,1010.0,5.2,958.0,0.729645093946
244.0,16.0,22.2,71.0,1009.0,4.6,749.0,0.683578104139
244.0,17.0,21.7,71.0,1010.0,5.2,497.0,0.595573440644
244.0,18.0,21.1,71.0,1010.0,5.7,219.0,0.433789954338
244.0,19.0,20.0,76.0,1010.0,3.6,11.0,0.818181818182
245.0,6.0,18.3,97.0,1011.0,4.1,34.0,0.323529411765
245.0,7.0,19.4,93.0,1012.0,3.6,280.0,0.282142857143
245.0,8.0,19.4,90.0,1012.0,3.1,553.0,0.611211573237
245.0,9.0,21.1,90.0,1012.0,4.6,797.0,0.473023839398
245.0,10.0,22.2,79.0,1013.0,4.6,994.0,0.675050301811
245.0,11.0,22.2,79.0,1013.0,6.2,1130.0,0.759292035398
245.0,12.0,22.8,74.0,1012.0,5.2,1196.0,0.761705685619
245.0,13.0,22.8,74.0,1012.0,5.7,1187.0,0.764111204718
245.0,14.0,22.8,74.0,1012.0,6.2,1104.0,0.761775362319
245.0,15.0,22.2,76.0,1011.0,6.7,953.0,0.741867785939
245.0,16.0,22.2,73.0,1011.0,5.2,744.0,0.704301075269
245.0,17.0,21.1,79.0,1010.0,6.7,491.0,0.600814663951
245.0,18.0,20.0,81.0,1010.0,4.6,213.0,0.338028169014
245.0,19.0,20.0,81.0,1010.0,5.7,10.0,0.6
246.0,6.0,18.3,93.0,1011.0,1.5,33.0,0.484848484848
246.0,7.0,18.3,93.0,1011.0,1.5,277.0,0.281588447653
246.0,8.0,18.3,97.0,1011.0,2.6,551.0,0.29945553539
246.0,9.0,20.0,90.0,1011.0,2.1,795.0,0.450314465409
246.0,10.0,21.7,84.0,1011.0,3.6,991.0,0.483350151362
246.0,11.0,21.7,81.0,1011.0,4.1,1127.0,0.718722271517
246.0,12.0,21.1,84.0,1010.0,5.7,1193.0,0.757753562448
246.0,13.0,21.7,79.0,1010.0,4.6,1184.0,0.756756756757
